scenario_id,scenario_display_id,scenario_name,boundary_height,boundary_type,old_subsidy_rin,new_subsidy_rin,required_price_multiplier,required_price_growth_pct,interpretation,evidence_class
S4,S4,Idealized 113/114 cap-derived geometric schedule,129150000,scheduled subsidy boundary,0.02870357,0.02845178,1.00884971,0.88497099,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,129360000,scheduled subsidy boundary,0.02845178,0.02820220,1.00884966,0.88496642,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,129570000,scheduled subsidy boundary,0.02820220,0.02795481,1.00884964,0.88496398,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,129780000,scheduled subsidy boundary,0.02795481,0.02770959,1.00884964,0.88496438,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,129990000,scheduled subsidy boundary,0.02770959,0.02746652,1.00884968,0.88496832,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,130200000,scheduled subsidy boundary,0.02746652,0.02722558,1.00884977,0.88497656,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,130410000,scheduled subsidy boundary,0.02722558,0.02698675,1.00884990,0.88498986,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,130620000,scheduled subsidy boundary,0.02698675,0.02675002,1.00884971,0.88497130,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,130830000,scheduled subsidy boundary,0.02675002,0.02651537,1.00884958,0.88495842,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,131040000,scheduled subsidy boundary,0.02651537,0.02628277,1.00884990,0.88499043,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,131250000,scheduled subsidy boundary,0.02628277,0.02605221,1.00884992,0.88499210,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,131460000,scheduled subsidy boundary,0.02605221,0.02582368,1.00884963,0.88496295,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,131670000,scheduled subsidy boundary,0.02582368,0.02559715,1.00884981,0.88498134,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,131880000,scheduled subsidy boundary,0.02559715,0.02537261,1.00884970,0.88497005,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,132090000,scheduled subsidy boundary,0.02537261,0.02515004,1.00884969,0.88496877,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,132300000,scheduled subsidy boundary,0.02515004,0.02492942,1.00884978,0.88497847,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,132510000,scheduled subsidy boundary,0.02492942,0.02471074,1.00884959,0.88495933,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,132720000,scheduled subsidy boundary,0.02471074,0.02449397,1.00884993,0.88499333,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,132930000,scheduled subsidy boundary,0.02449397,0.02427911,1.00884958,0.88495830,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,133140000,scheduled subsidy boundary,0.02427911,0.02406613,1.00884978,0.88497818,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,133350000,scheduled subsidy boundary,0.02406613,0.02385502,1.00884971,0.88497096,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,133560000,scheduled subsidy boundary,0.02385502,0.02364576,1.00884979,0.88497896,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,133770000,scheduled subsidy boundary,0.02364576,0.02343834,1.00884960,0.88496028,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,133980000,scheduled subsidy boundary,0.02343834,0.02323274,1.00884958,0.88495804,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,134190000,scheduled subsidy boundary,0.02323274,0.02302894,1.00884973,0.88497343,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,134400000,scheduled subsidy boundary,0.02302894,0.02282693,1.00884964,0.88496351,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,134610000,scheduled subsidy boundary,0.02282693,0.02262669,1.00884973,0.88497257,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,134820000,scheduled subsidy boundary,0.02262669,0.02242821,1.00884957,0.88495694,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,135030000,scheduled subsidy boundary,0.02242821,0.02223147,1.00884962,0.88496172,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,135240000,scheduled subsidy boundary,0.02223147,0.02203645,1.00884988,0.88498828,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,135450000,scheduled subsidy boundary,0.02203645,0.02184314,1.00884992,0.88499181,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,135660000,scheduled subsidy boundary,0.02184314,0.02165153,1.00884972,0.88497210,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,135870000,scheduled subsidy boundary,0.02165153,0.02146160,1.00884976,0.88497596,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,136080000,scheduled subsidy boundary,0.02146160,0.02127334,1.00884957,0.88495742,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,136290000,scheduled subsidy boundary,0.02127334,0.02108673,1.00884964,0.88496415,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,136500000,scheduled subsidy boundary,0.02108673,0.02090175,1.00884998,0.88499767,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,136710000,scheduled subsidy boundary,0.02090175,0.02071840,1.00884962,0.88496216,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,136920000,scheduled subsidy boundary,0.02071840,0.02053665,1.00885003,0.88500315,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,137130000,scheduled subsidy boundary,0.02053665,0.02035650,1.00884975,0.88497532,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,137340000,scheduled subsidy boundary,0.02035650,0.02017793,1.00884977,0.88497680,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,137550000,scheduled subsidy boundary,0.02017793,0.02000093,1.00884959,0.88495885,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,137760000,scheduled subsidy boundary,0.02000093,0.01982548,1.00884972,0.88497227,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,137970000,scheduled subsidy boundary,0.01982548,0.01965157,1.00884967,0.88496746,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,138180000,scheduled subsidy boundary,0.01965157,0.01947918,1.00884996,0.88499619,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,138390000,scheduled subsidy boundary,0.01947918,0.01930831,1.00884956,0.88495575,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,138600000,scheduled subsidy boundary,0.01930831,0.01913893,1.00885002,0.88500245,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,138810000,scheduled subsidy boundary,0.01913893,0.01897104,1.00884980,0.88498048,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,139020000,scheduled subsidy boundary,0.01897104,0.01880462,1.00884995,0.88499528,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,139230000,scheduled subsidy boundary,0.01880462,0.01863966,1.00884995,0.88499468,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,139440000,scheduled subsidy boundary,0.01863966,0.01847615,1.00884979,0.88497874,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,139650000,scheduled subsidy boundary,0.01847615,0.01831407,1.00885003,0.88500262,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,139860000,scheduled subsidy boundary,0.01831407,0.01815342,1.00884957,0.88495721,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,140070000,scheduled subsidy boundary,0.01815342,0.01799417,1.00885009,0.88500887,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,140280000,scheduled subsidy boundary,0.01799417,0.01783632,1.00884992,0.88499197,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,140490000,scheduled subsidy boundary,0.01783632,0.01767986,1.00884962,0.88496176,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,140700000,scheduled subsidy boundary,0.01767986,0.01752477,1.00884976,0.88497595,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,140910000,scheduled subsidy boundary,0.01752477,0.01737104,1.00884979,0.88497868,price-only compensation; fees and miner costs held constant,consensus-deterministic
