scenario_id,scenario_display_id,boundary_height,subsidy_before_rin,subsidy_after_rin,required_additional_fee_base_units_per_block,required_additional_fee_rin_per_block,interpretation
S4,S4,182910000,0.00300815,0.00298176,2639,0.00002639,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,183120000,0.00298176,0.00295560,2616,0.00002616,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,183330000,0.00295560,0.00292967,2593,0.00002593,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,183540000,0.00292967,0.00290397,2570,0.00002570,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,183750000,0.00290397,0.00287849,2548,0.00002548,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,183960000,0.00287849,0.00285324,2525,0.00002525,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,184170000,0.00285324,0.00282821,2503,0.00002503,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,184380000,0.00282821,0.00280340,2481,0.00002481,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,184590000,0.00280340,0.00277880,2460,0.00002460,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,184800000,0.00277880,0.00275442,2438,0.00002438,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,185010000,0.00275442,0.00273025,2417,0.00002417,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,185220000,0.00273025,0.00270630,2395,0.00002395,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,185430000,0.00270630,0.00268256,2374,0.00002374,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,185640000,0.00268256,0.00265902,2354,0.00002354,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,185850000,0.00265902,0.00263569,2333,0.00002333,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,186060000,0.00263569,0.00261256,2313,0.00002313,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,186270000,0.00261256,0.00258964,2292,0.00002292,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,186480000,0.00258964,0.00256692,2272,0.00002272,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,186690000,0.00256692,0.00254440,2252,0.00002252,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,186900000,0.00254440,0.00252208,2232,0.00002232,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,187110000,0.00252208,0.00249995,2213,0.00002213,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,187320000,0.00249995,0.00247802,2193,0.00002193,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,187530000,0.00247802,0.00245628,2174,0.00002174,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,187740000,0.00245628,0.00243473,2155,0.00002155,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,187950000,0.00243473,0.00241337,2136,0.00002136,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,188160000,0.00241337,0.00239220,2117,0.00002117,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,188370000,0.00239220,0.00237121,2099,0.00002099,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,188580000,0.00237121,0.00235040,2081,0.00002081,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,188790000,0.00235040,0.00232978,2062,0.00002062,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,189000000,0.00232978,0.00230934,2044,0.00002044,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,189210000,0.00230934,0.00228908,2026,0.00002026,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,189420000,0.00228908,0.00226900,2008,0.00002008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,189630000,0.00226900,0.00224909,1991,0.00001991,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,189840000,0.00224909,0.00222936,1973,0.00001973,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,190050000,0.00222936,0.00220980,1956,0.00001956,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,190260000,0.00220980,0.00219041,1939,0.00001939,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,190470000,0.00219041,0.00217119,1922,0.00001922,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,190680000,0.00217119,0.00215214,1905,0.00001905,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,190890000,0.00215214,0.00213326,1888,0.00001888,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,191100000,0.00213326,0.00211454,1872,0.00001872,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,191310000,0.00211454,0.00209599,1855,0.00001855,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,191520000,0.00209599,0.00207760,1839,0.00001839,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,191730000,0.00207760,0.00205937,1823,0.00001823,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,191940000,0.00205937,0.00204130,1807,0.00001807,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,192150000,0.00204130,0.00202339,1791,0.00001791,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,192360000,0.00202339,0.00200564,1775,0.00001775,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,192570000,0.00200564,0.00198804,1760,0.00001760,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,192780000,0.00198804,0.00197060,1744,0.00001744,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,192990000,0.00197060,0.00195331,1729,0.00001729,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,193200000,0.00195331,0.00193617,1714,0.00001714,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,193410000,0.00193617,0.00191918,1699,0.00001699,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,193620000,0.00191918,0.00190234,1684,0.00001684,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,193830000,0.00190234,0.00188565,1669,0.00001669,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,194040000,0.00188565,0.00186910,1655,0.00001655,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,194250000,0.00186910,0.00185270,1640,0.00001640,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,194460000,0.00185270,0.00183644,1626,0.00001626,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,194670000,0.00183644,0.00182033,1611,0.00001611,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,194880000,0.00182033,0.00180436,1597,0.00001597,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,195090000,0.00180436,0.00178853,1583,0.00001583,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,195300000,0.00178853,0.00177284,1569,0.00001569,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,195510000,0.00177284,0.00175728,1556,0.00001556,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,195720000,0.00175728,0.00174186,1542,0.00001542,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,195930000,0.00174186,0.00172658,1528,0.00001528,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,196140000,0.00172658,0.00171143,1515,0.00001515,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,196350000,0.00171143,0.00169641,1502,0.00001502,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,196560000,0.00169641,0.00168152,1489,0.00001489,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,196770000,0.00168152,0.00166676,1476,0.00001476,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,196980000,0.00166676,0.00165213,1463,0.00001463,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,197190000,0.00165213,0.00163763,1450,0.00001450,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,197400000,0.00163763,0.00162326,1437,0.00001437,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,197610000,0.00162326,0.00160902,1424,0.00001424,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,197820000,0.00160902,0.00159490,1412,0.00001412,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,198030000,0.00159490,0.00158090,1400,0.00001400,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,198240000,0.00158090,0.00156703,1387,0.00001387,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,198450000,0.00156703,0.00155328,1375,0.00001375,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,198660000,0.00155328,0.00153965,1363,0.00001363,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,198870000,0.00153965,0.00152614,1351,0.00001351,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,199080000,0.00152614,0.00151275,1339,0.00001339,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,199290000,0.00151275,0.00149948,1327,0.00001327,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,199500000,0.00149948,0.00148632,1316,0.00001316,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,199710000,0.00148632,0.00147328,1304,0.00001304,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,199920000,0.00147328,0.00146035,1293,0.00001293,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,200130000,0.00146035,0.00144753,1282,0.00001282,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,200340000,0.00144753,0.00143483,1270,0.00001270,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,200550000,0.00143483,0.00142224,1259,0.00001259,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,200760000,0.00142224,0.00140976,1248,0.00001248,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,200970000,0.00140976,0.00139739,1237,0.00001237,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,201180000,0.00139739,0.00138513,1226,0.00001226,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,201390000,0.00138513,0.00137297,1216,0.00001216,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,201600000,0.00137297,0.00136092,1205,0.00001205,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,201810000,0.00136092,0.00134898,1194,0.00001194,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,202020000,0.00134898,0.00133714,1184,0.00001184,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,202230000,0.00133714,0.00132541,1173,0.00001173,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,202440000,0.00132541,0.00131378,1163,0.00001163,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,202650000,0.00131378,0.00130225,1153,0.00001153,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,202860000,0.00130225,0.00129082,1143,0.00001143,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,203070000,0.00129082,0.00127949,1133,0.00001133,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,203280000,0.00127949,0.00126826,1123,0.00001123,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,203490000,0.00126826,0.00125713,1113,0.00001113,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,203700000,0.00125713,0.00124610,1103,0.00001103,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,203910000,0.00124610,0.00123516,1094,0.00001094,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,204120000,0.00123516,0.00122432,1084,0.00001084,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,204330000,0.00122432,0.00121358,1074,0.00001074,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,204540000,0.00121358,0.00120293,1065,0.00001065,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,204750000,0.00120293,0.00119237,1056,0.00001056,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,204960000,0.00119237,0.00118191,1046,0.00001046,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,205170000,0.00118191,0.00117154,1037,0.00001037,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,205380000,0.00117154,0.00116126,1028,0.00001028,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,205590000,0.00116126,0.00115107,1019,0.00001019,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,205800000,0.00115107,0.00114097,1010,0.00001010,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,206010000,0.00114097,0.00113096,1001,0.00001001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,206220000,0.00113096,0.00112103,993,0.00000993,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,206430000,0.00112103,0.00111119,984,0.00000984,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,206640000,0.00111119,0.00110144,975,0.00000975,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,206850000,0.00110144,0.00109177,967,0.00000967,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,207060000,0.00109177,0.00108219,958,0.00000958,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,207270000,0.00108219,0.00107269,950,0.00000950,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,207480000,0.00107269,0.00106328,941,0.00000941,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,207690000,0.00106328,0.00105395,933,0.00000933,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,207900000,0.00105395,0.00104470,925,0.00000925,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,208110000,0.00104470,0.00103553,917,0.00000917,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,208320000,0.00103553,0.00102644,909,0.00000909,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,208530000,0.00102644,0.00101743,901,0.00000901,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,208740000,0.00101743,0.00100850,893,0.00000893,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,208950000,0.00100850,0.00099965,885,0.00000885,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,209160000,0.00099965,0.00099088,877,0.00000877,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,209370000,0.00099088,0.00098218,870,0.00000870,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,209580000,0.00098218,0.00097356,862,0.00000862,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,209790000,0.00097356,0.00096502,854,0.00000854,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,210000000,0.00096502,0.00095655,847,0.00000847,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,210210000,0.00095655,0.00094815,840,0.00000840,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,210420000,0.00094815,0.00093983,832,0.00000832,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,210630000,0.00093983,0.00093158,825,0.00000825,fee increase needed to hold nominal RIN/block revenue unchanged
