scenario_id,scenario_display_id,scenario_name,height,subsidy_base_units,subsidy_rin_display,scheduled_issuance_before_height_base_units,scheduled_issuance_before_height_rin_display,note
S4,S4,Idealized 113/114 cap-derived geometric schedule,317100000,1014,0.00001014,16799957857830000,167999578.57830000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317100001,1014,0.00001014,16799957857831014,167999578.57831014,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317309999,1014,0.00001014,16799958070768986,167999580.70768986,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317310000,1005,0.00001005,16799958070770000,167999580.70770000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317310001,1005,0.00001005,16799958070771005,167999580.70771005,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317519999,1005,0.00001005,16799958281818995,167999582.81818995,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317520000,996,0.00000996,16799958281820000,167999582.81820000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317520001,996,0.00000996,16799958281820996,167999582.81820996,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317729999,996,0.00000996,16799958490979004,167999584.90979004,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317730000,987,0.00000987,16799958490980000,167999584.90980000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317730001,987,0.00000987,16799958490980987,167999584.90980987,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317939999,987,0.00000987,16799958698249013,167999586.98249013,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317940000,978,0.00000978,16799958698250000,167999586.98250000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317940001,978,0.00000978,16799958698250978,167999586.98250978,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318149999,978,0.00000978,16799958903629022,167999589.03629022,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318150000,969,0.00000969,16799958903630000,167999589.03630000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318150001,969,0.00000969,16799958903630969,167999589.03630969,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318359999,969,0.00000969,16799959107119031,167999591.07119031,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318360000,960,0.00000960,16799959107120000,167999591.07120000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318360001,960,0.00000960,16799959107120960,167999591.07120960,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318569999,960,0.00000960,16799959308719040,167999593.08719040,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318570000,951,0.00000951,16799959308720000,167999593.08720000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318570001,951,0.00000951,16799959308720951,167999593.08720951,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318779999,951,0.00000951,16799959508429049,167999595.08429049,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318780000,942,0.00000942,16799959508430000,167999595.08430000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318780001,942,0.00000942,16799959508430942,167999595.08430942,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318989999,942,0.00000942,16799959706249058,167999597.06249058,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318990000,933,0.00000933,16799959706250000,167999597.06250000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,318990001,933,0.00000933,16799959706250933,167999597.06250933,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319199999,933,0.00000933,16799959902179067,167999599.02179067,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319200000,924,0.00000924,16799959902180000,167999599.02180000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319200001,924,0.00000924,16799959902180924,167999599.02180924,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319409999,924,0.00000924,16799960096219076,167999600.96219076,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319410000,915,0.00000915,16799960096220000,167999600.96220000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319410001,915,0.00000915,16799960096220915,167999600.96220915,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319619999,915,0.00000915,16799960288369085,167999602.88369085,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319620000,906,0.00000906,16799960288370000,167999602.88370000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319620001,906,0.00000906,16799960288370906,167999602.88370906,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319829999,906,0.00000906,16799960478629094,167999604.78629094,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319830000,898,0.00000898,16799960478630000,167999604.78630000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,319830001,898,0.00000898,16799960478630898,167999604.78630898,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320039999,898,0.00000898,16799960667209102,167999606.67209102,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320040000,890,0.00000890,16799960667210000,167999606.67210000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320040001,890,0.00000890,16799960667210890,167999606.67210890,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320249999,890,0.00000890,16799960854109110,167999608.54109110,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320250000,882,0.00000882,16799960854110000,167999608.54110000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320250001,882,0.00000882,16799960854110882,167999608.54110882,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320459999,882,0.00000882,16799961039329118,167999610.39329118,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320460000,874,0.00000874,16799961039330000,167999610.39330000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320460001,874,0.00000874,16799961039330874,167999610.39330874,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320669999,874,0.00000874,16799961222869126,167999612.22869126,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320670000,866,0.00000866,16799961222870000,167999612.22870000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320670001,866,0.00000866,16799961222870866,167999612.22870866,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320879999,866,0.00000866,16799961404729134,167999614.04729134,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320880000,858,0.00000858,16799961404730000,167999614.04730000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,320880001,858,0.00000858,16799961404730858,167999614.04730858,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321089999,858,0.00000858,16799961584909142,167999615.84909142,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321090000,850,0.00000850,16799961584910000,167999615.84910000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321090001,850,0.00000850,16799961584910850,167999615.84910850,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321299999,850,0.00000850,16799961763409150,167999617.63409150,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321300000,842,0.00000842,16799961763410000,167999617.63410000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321300001,842,0.00000842,16799961763410842,167999617.63410842,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321509999,842,0.00000842,16799961940229158,167999619.40229158,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321510000,834,0.00000834,16799961940230000,167999619.40230000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321510001,834,0.00000834,16799961940230834,167999619.40230834,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321719999,834,0.00000834,16799962115369166,167999621.15369166,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321720000,826,0.00000826,16799962115370000,167999621.15370000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321720001,826,0.00000826,16799962115370826,167999621.15370826,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321929999,826,0.00000826,16799962288829174,167999622.88829174,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321930000,818,0.00000818,16799962288830000,167999622.88830000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,321930001,818,0.00000818,16799962288830818,167999622.88830818,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322139999,818,0.00000818,16799962460609182,167999624.60609182,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322140000,810,0.00000810,16799962460610000,167999624.60610000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322140001,810,0.00000810,16799962460610810,167999624.60610810,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322349999,810,0.00000810,16799962630709190,167999626.30709190,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322350000,802,0.00000802,16799962630710000,167999626.30710000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322350001,802,0.00000802,16799962630710802,167999626.30710802,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322559999,802,0.00000802,16799962799129198,167999627.99129198,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322560000,794,0.00000794,16799962799130000,167999627.99130000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322560001,794,0.00000794,16799962799130794,167999627.99130794,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322769999,794,0.00000794,16799962965869206,167999629.65869206,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322770000,787,0.00000787,16799962965870000,167999629.65870000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322770001,787,0.00000787,16799962965870787,167999629.65870787,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322979999,787,0.00000787,16799963131139213,167999631.31139213,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322980000,780,0.00000780,16799963131140000,167999631.31140000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,322980001,780,0.00000780,16799963131140780,167999631.31140780,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323189999,780,0.00000780,16799963294939220,167999632.94939220,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323190000,773,0.00000773,16799963294940000,167999632.94940000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323190001,773,0.00000773,16799963294940773,167999632.94940773,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323399999,773,0.00000773,16799963457269227,167999634.57269227,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323400000,766,0.00000766,16799963457270000,167999634.57270000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323400001,766,0.00000766,16799963457270766,167999634.57270766,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323609999,766,0.00000766,16799963618129234,167999636.18129234,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323610000,759,0.00000759,16799963618130000,167999636.18130000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323610001,759,0.00000759,16799963618130759,167999636.18130759,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323819999,759,0.00000759,16799963777519241,167999637.77519241,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323820000,752,0.00000752,16799963777520000,167999637.77520000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,323820001,752,0.00000752,16799963777520752,167999637.77520752,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324029999,752,0.00000752,16799963935439248,167999639.35439248,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324030000,745,0.00000745,16799963935440000,167999639.35440000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324030001,745,0.00000745,16799963935440745,167999639.35440745,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324239999,745,0.00000745,16799964091889255,167999640.91889255,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324240000,738,0.00000738,16799964091890000,167999640.91890000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324240001,738,0.00000738,16799964091890738,167999640.91890738,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324449999,738,0.00000738,16799964246869262,167999642.46869262,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324450000,731,0.00000731,16799964246870000,167999642.46870000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324450001,731,0.00000731,16799964246870731,167999642.46870731,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324659999,731,0.00000731,16799964400379269,167999644.00379269,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324660000,724,0.00000724,16799964400380000,167999644.00380000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324660001,724,0.00000724,16799964400380724,167999644.00380724,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324869999,724,0.00000724,16799964552419276,167999645.52419276,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,324870000,717,0.00000717,16799964552420000,167999645.52420000,boundary probe
