scenario_id,scenario_display_id,boundary_height,boundary_type,subsidy_before_rin,subsidy_after_rin,required_additional_fee_rin_per_block,observed_window_days,observed_mean_total_fee_base_units_per_block,observed_median_total_fee_base_units_per_block,required_multiple_of_observed_mean_fee,required_multiple_of_observed_median_fee,median_fee_zero,observed_median_fee_per_non_coinbase_transaction_base_units,required_transactions_at_observed_median_transaction_fee,fee_share_before_boundary_pct,fee_share_after_boundary_with_observed_fees_pct,fee_share_after_boundary_if_revenue_fully_replaced_pct,evidence_class
S4,S4,282660000,scheduled subsidy boundary,0.00004522,0.00004482,0.00000040,90,10002.5482,0.0000,0.0040,,true,99999.0000,1,68.86650155,69.05668077,69.14189738,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,282870000,scheduled subsidy boundary,0.00004482,0.00004442,0.00000040,90,10002.5482,0.0000,0.0040,,true,99999.0000,1,69.05668077,69.24791328,69.33283712,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,283080000,scheduled subsidy boundary,0.00004442,0.00004403,0.00000039,90,10002.5482,0.0000,0.0039,,true,99999.0000,1,69.24791328,69.43538748,69.51791134,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,283290000,scheduled subsidy boundary,0.00004403,0.00004364,0.00000039,90,10002.5482,0.0000,0.0039,,true,99999.0000,1,69.43538748,69.62387953,69.70611650,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,283500000,scheduled subsidy boundary,0.00004364,0.00004325,0.00000039,90,10002.5482,0.0000,0.0039,,true,99999.0000,1,69.62387953,69.81339774,69.89534348,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,283710000,scheduled subsidy boundary,0.00004325,0.00004287,0.00000038,90,10002.5482,0.0000,0.0038,,true,99999.0000,1,69.81339774,69.99905155,70.07862107,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,283920000,scheduled subsidy boundary,0.00004287,0.00004249,0.00000038,90,10002.5482,0.0000,0.0038,,true,99999.0000,1,69.99905155,70.18569541,70.26498018,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,284130000,scheduled subsidy boundary,0.00004249,0.00004211,0.00000038,90,10002.5482,0.0000,0.0038,,true,99999.0000,1,70.18569541,70.37333726,70.45233311,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,284340000,scheduled subsidy boundary,0.00004211,0.00004174,0.00000037,90,10002.5482,0.0000,0.0037,,true,99999.0000,1,70.37333726,70.55700774,70.63365227,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,284550000,scheduled subsidy boundary,0.00004174,0.00004137,0.00000037,90,10002.5482,0.0000,0.0037,,true,99999.0000,1,70.55700774,70.74163947,70.81800216,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,284760000,scheduled subsidy boundary,0.00004137,0.00004100,0.00000037,90,10002.5482,0.0000,0.0037,,true,99999.0000,1,70.74163947,70.92724002,71.00331686,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,284970000,scheduled subsidy boundary,0.00004100,0.00004064,0.00000036,90,10002.5482,0.0000,0.0036,,true,99999.0000,1,70.92724002,71.10876150,71.18251304,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,285180000,scheduled subsidy boundary,0.00004064,0.00004028,0.00000036,90,10002.5482,0.0000,0.0036,,true,99999.0000,1,71.10876150,71.29121449,71.36468782,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,285390000,scheduled subsidy boundary,0.00004028,0.00003992,0.00000036,90,10002.5482,0.0000,0.0036,,true,99999.0000,1,71.29121449,71.47460617,71.54779747,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,285600000,scheduled subsidy boundary,0.00003992,0.00003956,0.00000036,90,10002.5482,0.0000,0.0036,,true,99999.0000,1,71.47460617,71.65894380,71.73184920,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,285810000,scheduled subsidy boundary,0.00003956,0.00003921,0.00000035,90,10002.5482,0.0000,0.0035,,true,99999.0000,1,71.65894380,71.83907483,71.90968621,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,286020000,scheduled subsidy boundary,0.00003921,0.00003886,0.00000035,90,10002.5482,0.0000,0.0035,,true,99999.0000,1,71.83907483,72.02011374,72.09044754,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,286230000,scheduled subsidy boundary,0.00003886,0.00003851,0.00000035,90,10002.5482,0.0000,0.0035,,true,99999.0000,1,72.02011374,72.20206741,72.27211992,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,286440000,scheduled subsidy boundary,0.00003851,0.00003817,0.00000034,90,10002.5482,0.0000,0.0034,,true,99999.0000,1,72.20206741,72.37970493,72.44749190,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,286650000,scheduled subsidy boundary,0.00003817,0.00003783,0.00000034,90,10002.5482,0.0000,0.0034,,true,99999.0000,1,72.37970493,72.55821869,72.62573324,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,286860000,scheduled subsidy boundary,0.00003783,0.00003749,0.00000034,90,10002.5482,0.0000,0.0034,,true,99999.0000,1,72.55821869,72.73761517,72.80485378,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,287070000,scheduled subsidy boundary,0.00003749,0.00003716,0.00000033,90,10002.5482,0.0000,0.0033,,true,99999.0000,1,72.73761517,72.91258568,72.97758815,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,287280000,scheduled subsidy boundary,0.00003716,0.00003683,0.00000033,90,10002.5482,0.0000,0.0033,,true,99999.0000,1,72.91258568,73.08840000,73.15313591,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,287490000,scheduled subsidy boundary,0.00003683,0.00003650,0.00000033,90,10002.5482,0.0000,0.0033,,true,99999.0000,1,73.08840000,73.26506425,73.32953027,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,287700000,scheduled subsidy boundary,0.00003650,0.00003617,0.00000033,90,10002.5482,0.0000,0.0033,,true,99999.0000,1,73.26506425,73.44258461,73.50677736,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,287910000,scheduled subsidy boundary,0.00003617,0.00003585,0.00000032,90,10002.5482,0.0000,0.0032,,true,99999.0000,1,73.44258461,73.61554905,73.67754101,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,288120000,scheduled subsidy boundary,0.00003585,0.00003553,0.00000032,90,10002.5482,0.0000,0.0032,,true,99999.0000,1,73.61554905,73.78933011,73.85105879,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,288330000,scheduled subsidy boundary,0.00003553,0.00003521,0.00000032,90,10002.5482,0.0000,0.0032,,true,99999.0000,1,73.78933011,73.96393359,74.02539581,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,288540000,scheduled subsidy boundary,0.00003521,0.00003490,0.00000031,90,10002.5482,0.0000,0.0031,,true,99999.0000,1,73.96393359,74.13387050,74.19316337,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,288750000,scheduled subsidy boundary,0.00003490,0.00003459,0.00000031,90,10002.5482,0.0000,0.0031,,true,99999.0000,1,74.13387050,74.30459009,74.36362695,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,288960000,scheduled subsidy boundary,0.00003459,0.00003428,0.00000031,90,10002.5482,0.0000,0.0031,,true,99999.0000,1,74.30459009,74.47609778,74.53487564,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,289170000,scheduled subsidy boundary,0.00003428,0.00003397,0.00000031,90,10002.5482,0.0000,0.0031,,true,99999.0000,1,74.47609778,74.64839904,74.70691486,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,289380000,scheduled subsidy boundary,0.00003397,0.00003367,0.00000030,90,10002.5482,0.0000,0.0030,,true,99999.0000,1,74.64839904,74.81590297,74.87228718,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,289590000,scheduled subsidy boundary,0.00003367,0.00003337,0.00000030,90,10002.5482,0.0000,0.0030,,true,99999.0000,1,74.81590297,74.98416033,75.04029350,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,289800000,scheduled subsidy boundary,0.00003337,0.00003307,0.00000030,90,10002.5482,0.0000,0.0030,,true,99999.0000,1,74.98416033,75.15317619,75.20905550,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,290010000,scheduled subsidy boundary,0.00003307,0.00003277,0.00000030,90,10002.5482,0.0000,0.0030,,true,99999.0000,1,75.15317619,75.32295571,75.37857828,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,290220000,scheduled subsidy boundary,0.00003277,0.00003248,0.00000029,90,10002.5482,0.0000,0.0029,,true,99999.0000,1,75.32295571,75.48780668,75.54133663,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,290430000,scheduled subsidy boundary,0.00003248,0.00003219,0.00000029,90,10002.5482,0.0000,0.0029,,true,99999.0000,1,75.48780668,75.65338081,75.70666555,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,290640000,scheduled subsidy boundary,0.00003219,0.00003190,0.00000029,90,10002.5482,0.0000,0.0029,,true,99999.0000,1,75.65338081,75.81968288,75.87271972,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,290850000,scheduled subsidy boundary,0.00003190,0.00003162,0.00000028,90,10002.5482,0.0000,0.0028,,true,99999.0000,1,75.81968288,75.98094562,76.03192391,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,291060000,scheduled subsidy boundary,0.00003162,0.00003134,0.00000028,90,10002.5482,0.0000,0.0028,,true,99999.0000,1,75.98094562,76.14289581,76.19363807,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,291270000,scheduled subsidy boundary,0.00003134,0.00003106,0.00000028,90,10002.5482,0.0000,0.0028,,true,99999.0000,1,76.14289581,76.30553785,76.35604160,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,291480000,scheduled subsidy boundary,0.00003106,0.00003078,0.00000028,90,10002.5482,0.0000,0.0028,,true,99999.0000,1,76.30553785,76.46887620,76.51913893,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,291690000,scheduled subsidy boundary,0.00003078,0.00003051,0.00000027,90,10002.5482,0.0000,0.0027,,true,99999.0000,1,76.46887620,76.62704466,76.67528956,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,291900000,scheduled subsidy boundary,0.00003051,0.00003024,0.00000027,90,10002.5482,0.0000,0.0027,,true,99999.0000,1,76.62704466,76.78586879,76.83388497,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,292110000,scheduled subsidy boundary,0.00003024,0.00002997,0.00000027,90,10002.5482,0.0000,0.0027,,true,99999.0000,1,76.78586879,76.94535267,76.99313782,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,292320000,scheduled subsidy boundary,0.00002997,0.00002970,0.00000027,90,10002.5482,0.0000,0.0027,,true,99999.0000,1,76.94535267,77.10550043,77.15305220,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,292530000,scheduled subsidy boundary,0.00002970,0.00002943,0.00000027,90,10002.5482,0.0000,0.0027,,true,99999.0000,1,77.10550043,77.26631622,77.31363225,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,292740000,scheduled subsidy boundary,0.00002943,0.00002917,0.00000026,90,10002.5482,0.0000,0.0026,,true,99999.0000,1,77.26631622,77.42181115,77.46715746,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,292950000,scheduled subsidy boundary,0.00002917,0.00002891,0.00000026,90,10002.5482,0.0000,0.0026,,true,99999.0000,1,77.42181115,77.57793319,77.62305657,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,293160000,scheduled subsidy boundary,0.00002891,0.00002865,0.00000026,90,10002.5482,0.0000,0.0026,,true,99999.0000,1,77.57793319,77.73468615,77.77958443,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,293370000,scheduled subsidy boundary,0.00002865,0.00002839,0.00000026,90,10002.5482,0.0000,0.0026,,true,99999.0000,1,77.73468615,77.89207386,77.93674484,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,293580000,scheduled subsidy boundary,0.00002839,0.00002814,0.00000025,90,10002.5482,0.0000,0.0025,,true,99999.0000,1,77.89207386,78.04401038,78.08675443,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,293790000,scheduled subsidy boundary,0.00002814,0.00002789,0.00000025,90,10002.5482,0.0000,0.0025,,true,99999.0000,1,78.04401038,78.19654081,78.23907070,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,294000000,scheduled subsidy boundary,0.00002789,0.00002764,0.00000025,90,10002.5482,0.0000,0.0025,,true,99999.0000,1,78.19654081,78.34966861,78.39198236,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,294210000,scheduled subsidy boundary,0.00002764,0.00002739,0.00000025,90,10002.5482,0.0000,0.0025,,true,99999.0000,1,78.34966861,78.50339732,78.54549288,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,294420000,scheduled subsidy boundary,0.00002739,0.00002714,0.00000025,90,10002.5482,0.0000,0.0025,,true,99999.0000,1,78.50339732,78.65773047,78.69960581,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,294630000,scheduled subsidy boundary,0.00002714,0.00002690,0.00000024,90,10002.5482,0.0000,0.0024,,true,99999.0000,1,78.65773047,78.80646227,78.84646093,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,294840000,scheduled subsidy boundary,0.00002690,0.00002666,0.00000024,90,10002.5482,0.0000,0.0024,,true,99999.0000,1,78.80646227,78.95575760,78.99554959,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,295050000,scheduled subsidy boundary,0.00002666,0.00002642,0.00000024,90,10002.5482,0.0000,0.0024,,true,99999.0000,1,78.95575760,79.10561967,79.14520314,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
