scenario_id,scenario_display_id,scenario_name,start_height,end_height,blocks,maximum_permitted_subsidy_base_units,maximum_permitted_subsidy_rin_display,scheduled_issuance_base_units,scheduled_issuance_rin_display,cumulative_scheduled_issuance_base_units,cumulative_scheduled_issuance_rin_display,perpetual_or_truncated,rule
S4,S4,Idealized 113/114 cap-derived geometric schedule,232890000,233100000,210000,36575,0.00036575,7680750000,76.80750000,16799119020810000,167991190.20810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,233100000,233310000,210000,36254,0.00036254,7613340000,76.13340000,16799126634150000,167991266.34150000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,233310000,233520000,210000,35935,0.00035935,7546350000,75.46350000,16799134180500000,167991341.80500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,233520000,233730000,210000,35619,0.00035619,7479990000,74.79990000,16799141660490000,167991416.60490000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,233730000,233940000,210000,35306,0.00035306,7414260000,74.14260000,16799149074750000,167991490.74750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,233940000,234150000,210000,34996,0.00034996,7349160000,73.49160000,16799156423910000,167991564.23910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,234150000,234360000,210000,34689,0.00034689,7284690000,72.84690000,16799163708600000,167991637.08600000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,234360000,234570000,210000,34384,0.00034384,7220640000,72.20640000,16799170929240000,167991709.29240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,234570000,234780000,210000,34082,0.00034082,7157220000,71.57220000,16799178086460000,167991780.86460000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,234780000,234990000,210000,33783,0.00033783,7094430000,70.94430000,16799185180890000,167991851.80890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,234990000,235200000,210000,33486,0.00033486,7032060000,70.32060000,16799192212950000,167991922.12950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,235200000,235410000,210000,33192,0.00033192,6970320000,69.70320000,16799199183270000,167991991.83270000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,235410000,235620000,210000,32900,0.00032900,6909000000,69.09000000,16799206092270000,167992060.92270000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,235620000,235830000,210000,32611,0.00032611,6848310000,68.48310000,16799212940580000,167992129.40580000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,235830000,236040000,210000,32324,0.00032324,6788040000,67.88040000,16799219728620000,167992197.28620000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,236040000,236250000,210000,32040,0.00032040,6728400000,67.28400000,16799226457020000,167992264.57020000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,236250000,236460000,210000,31758,0.00031758,6669180000,66.69180000,16799233126200000,167992331.26200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,236460000,236670000,210000,31479,0.00031479,6610590000,66.10590000,16799239736790000,167992397.36790000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,236670000,236880000,210000,31202,0.00031202,6552420000,65.52420000,16799246289210000,167992462.89210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,236880000,237090000,210000,30928,0.00030928,6494880000,64.94880000,16799252784090000,167992527.84090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,237090000,237300000,210000,30656,0.00030656,6437760000,64.37760000,16799259221850000,167992592.21850000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,237300000,237510000,210000,30387,0.00030387,6381270000,63.81270000,16799265603120000,167992656.03120000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,237510000,237720000,210000,30120,0.00030120,6325200000,63.25200000,16799271928320000,167992719.28320000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,237720000,237930000,210000,29855,0.00029855,6269550000,62.69550000,16799278197870000,167992781.97870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,237930000,238140000,210000,29593,0.00029593,6214530000,62.14530000,16799284412400000,167992844.12400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,238140000,238350000,210000,29333,0.00029333,6159930000,61.59930000,16799290572330000,167992905.72330000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,238350000,238560000,210000,29075,0.00029075,6105750000,61.05750000,16799296678080000,167992966.78080000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,238560000,238770000,210000,28819,0.00028819,6051990000,60.51990000,16799302730070000,167993027.30070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,238770000,238980000,210000,28566,0.00028566,5998860000,59.98860000,16799308728930000,167993087.28930000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,238980000,239190000,210000,28315,0.00028315,5946150000,59.46150000,16799314675080000,167993146.75080000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,239190000,239400000,210000,28066,0.00028066,5893860000,58.93860000,16799320568940000,167993205.68940000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,239400000,239610000,210000,27819,0.00027819,5841990000,58.41990000,16799326410930000,167993264.10930000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,239610000,239820000,210000,27574,0.00027574,5790540000,57.90540000,16799332201470000,167993322.01470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,239820000,240030000,210000,27332,0.00027332,5739720000,57.39720000,16799337941190000,167993379.41190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,240030000,240240000,210000,27092,0.00027092,5689320000,56.89320000,16799343630510000,167993436.30510000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,240240000,240450000,210000,26854,0.00026854,5639340000,56.39340000,16799349269850000,167993492.69850000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,240450000,240660000,210000,26618,0.00026618,5589780000,55.89780000,16799354859630000,167993548.59630000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,240660000,240870000,210000,26384,0.00026384,5540640000,55.40640000,16799360400270000,167993604.00270000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,240870000,241080000,210000,26152,0.00026152,5491920000,54.91920000,16799365892190000,167993658.92190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,241080000,241290000,210000,25922,0.00025922,5443620000,54.43620000,16799371335810000,167993713.35810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,241290000,241500000,210000,25694,0.00025694,5395740000,53.95740000,16799376731550000,167993767.31550000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,241500000,241710000,210000,25468,0.00025468,5348280000,53.48280000,16799382079830000,167993820.79830000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,241710000,241920000,210000,25244,0.00025244,5301240000,53.01240000,16799387381070000,167993873.81070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,241920000,242130000,210000,25022,0.00025022,5254620000,52.54620000,16799392635690000,167993926.35690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,242130000,242340000,210000,24802,0.00024802,5208420000,52.08420000,16799397844110000,167993978.44110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,242340000,242550000,210000,24584,0.00024584,5162640000,51.62640000,16799403006750000,167994030.06750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,242550000,242760000,210000,24368,0.00024368,5117280000,51.17280000,16799408124030000,167994081.24030000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,242760000,242970000,210000,24154,0.00024154,5072340000,50.72340000,16799413196370000,167994131.96370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,242970000,243180000,210000,23942,0.00023942,5027820000,50.27820000,16799418224190000,167994182.24190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,243180000,243390000,210000,23731,0.00023731,4983510000,49.83510000,16799423207700000,167994232.07700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,243390000,243600000,210000,23522,0.00023522,4939620000,49.39620000,16799428147320000,167994281.47320000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,243600000,243810000,210000,23315,0.00023315,4896150000,48.96150000,16799433043470000,167994330.43470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,243810000,244020000,210000,23110,0.00023110,4853100000,48.53100000,16799437896570000,167994378.96570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,244020000,244230000,210000,22907,0.00022907,4810470000,48.10470000,16799442707040000,167994427.07040000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,244230000,244440000,210000,22706,0.00022706,4768260000,47.68260000,16799447475300000,167994474.75300000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,244440000,244650000,210000,22506,0.00022506,4726260000,47.26260000,16799452201560000,167994522.01560000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,244650000,244860000,210000,22308,0.00022308,4684680000,46.84680000,16799456886240000,167994568.86240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,244860000,245070000,210000,22112,0.00022112,4643520000,46.43520000,16799461529760000,167994615.29760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,245070000,245280000,210000,21918,0.00021918,4602780000,46.02780000,16799466132540000,167994661.32540000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,245280000,245490000,210000,21725,0.00021725,4562250000,45.62250000,16799470694790000,167994706.94790000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,245490000,245700000,210000,21534,0.00021534,4522140000,45.22140000,16799475216930000,167994752.16930000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,245700000,245910000,210000,21345,0.00021345,4482450000,44.82450000,16799479699380000,167994796.99380000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,245910000,246120000,210000,21157,0.00021157,4442970000,44.42970000,16799484142350000,167994841.42350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,246120000,246330000,210000,20971,0.00020971,4403910000,44.03910000,16799488546260000,167994885.46260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,246330000,246540000,210000,20787,0.00020787,4365270000,43.65270000,16799492911530000,167994929.11530000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,246540000,246750000,210000,20604,0.00020604,4326840000,43.26840000,16799497238370000,167994972.38370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,246750000,246960000,210000,20423,0.00020423,4288830000,42.88830000,16799501527200000,167995015.27200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,246960000,247170000,210000,20243,0.00020243,4251030000,42.51030000,16799505778230000,167995057.78230000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,247170000,247380000,210000,20065,0.00020065,4213650000,42.13650000,16799509991880000,167995099.91880000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,247380000,247590000,210000,19888,0.00019888,4176480000,41.76480000,16799514168360000,167995141.68360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,247590000,247800000,210000,19713,0.00019713,4139730000,41.39730000,16799518308090000,167995183.08090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,247800000,248010000,210000,19540,0.00019540,4103400000,41.03400000,16799522411490000,167995224.11490000,false,idealized 113/114 comparator
