scenario_id,scenario_display_id,horizon_years,height,price_path,fee_case,hardware_class,subsidy_base_units,fee_base_units_per_block,fee_share_of_gross_rin_revenue_pct,annual_gross_miner_revenue_rin,normalized_price_index,liquidity_realization_pct,annual_gross_miner_revenue_value_index,annual_realizable_miner_revenue_value_index,normalized_annual_break_even_cost,break_even_price_index
S5B,S5/b,25,13980000,flat,base,efficient,9765625,10003,0.10232591,51380.70076800,1.00000000,90.0,51380.70076800,46242.63069120,0.58000000,0.00001267
S5B,S5/b,25,13980000,flat,base,high_cost,9765625,10003,0.10232591,51380.70076800,1.00000000,90.0,51380.70076800,46242.63069120,0.90000000,0.00001966
S5B,S5/b,25,13980000,flat,high,reference,9765625,290698,2.89069872,52856.03368800,1.00000000,90.0,52856.03368800,47570.43031920,0.70000000,0.00001486
S5B,S5/b,25,13980000,flat,high,efficient,9765625,290698,2.89069872,52856.03368800,1.00000000,90.0,52856.03368800,47570.43031920,0.58000000,0.00001232
S5B,S5/b,25,13980000,flat,high,high_cost,9765625,290698,2.89069872,52856.03368800,1.00000000,90.0,52856.03368800,47570.43031920,0.90000000,0.00001911
S5B,S5/b,25,13980000,growth,low,reference,9765625,0,0.00000000,51328.12500000,2.09377793,80.0,107469.69529553,85975.75623643,0.70000000,0.00001722
S5B,S5/b,25,13980000,growth,low,efficient,9765625,0,0.00000000,51328.12500000,2.09377793,80.0,107469.69529553,85975.75623643,0.58000000,0.00001427
S5B,S5/b,25,13980000,growth,low,high_cost,9765625,0,0.00000000,51328.12500000,2.09377793,80.0,107469.69529553,85975.75623643,0.90000000,0.00002214
S5B,S5/b,25,13980000,growth,base,reference,9765625,10003,0.10232591,51380.70076800,2.09377793,80.0,107579.77727821,86063.82182256,0.70000000,0.00001720
S5B,S5/b,25,13980000,growth,base,efficient,9765625,10003,0.10232591,51380.70076800,2.09377793,80.0,107579.77727821,86063.82182256,0.58000000,0.00001425
S5B,S5/b,25,13980000,growth,base,high_cost,9765625,10003,0.10232591,51380.70076800,2.09377793,80.0,107579.77727821,86063.82182256,0.90000000,0.00002212
S5B,S5/b,25,13980000,growth,high,reference,9765625,290698,2.89069872,52856.03368800,2.09377793,80.0,110668.79678499,88535.03742800,0.70000000,0.00001672
S5B,S5/b,25,13980000,growth,high,efficient,9765625,290698,2.89069872,52856.03368800,2.09377793,80.0,110668.79678499,88535.03742800,0.58000000,0.00001386
S5B,S5/b,25,13980000,growth,high,high_cost,9765625,290698,2.89069872,52856.03368800,2.09377793,80.0,110668.79678499,88535.03742800,0.90000000,0.00002150
S5B,S5/b,50,27120000,stress,low,reference,152587,0,0.00000000,801.99727200,0.07694498,70.0,61.70966027,43.19676219,0.70000000,0.00125948
S5B,S5/b,50,27120000,stress,low,efficient,152587,0,0.00000000,801.99727200,0.07694498,70.0,61.70966027,43.19676219,0.58000000,0.00104357
S5B,S5/b,50,27120000,stress,low,high_cost,152587,0,0.00000000,801.99727200,0.07694498,70.0,61.70966027,43.19676219,0.90000000,0.00161933
S5B,S5/b,50,27120000,stress,base,reference,152587,10003,6.15228489,854.57304000,0.07694498,70.0,65.75510143,46.02857100,0.70000000,0.00118199
S5B,S5/b,50,27120000,stress,base,efficient,152587,10003,6.15228489,854.57304000,0.07694498,70.0,65.75510143,46.02857100,0.58000000,0.00097937
S5B,S5/b,50,27120000,stress,base,high_cost,152587,10003,6.15228489,854.57304000,0.07694498,70.0,65.75510143,46.02857100,0.90000000,0.00151971
S5B,S5/b,50,27120000,stress,high,reference,152587,290698,65.57812694,2329.90596000,0.07694498,70.0,179.27455649,125.49218954,0.70000000,0.00043354
S5B,S5/b,50,27120000,stress,high,efficient,152587,290698,65.57812694,2329.90596000,0.07694498,70.0,179.27455649,125.49218954,0.58000000,0.00035922
S5B,S5/b,50,27120000,stress,high,high_cost,152587,290698,65.57812694,2329.90596000,0.07694498,70.0,179.27455649,125.49218954,0.90000000,0.00055741
S5B,S5/b,50,27120000,flat,low,reference,152587,0,0.00000000,801.99727200,1.00000000,90.0,801.99727200,721.79754480,0.70000000,0.00097960
S5B,S5/b,50,27120000,flat,low,efficient,152587,0,0.00000000,801.99727200,1.00000000,90.0,801.99727200,721.79754480,0.58000000,0.00081167
S5B,S5/b,50,27120000,flat,low,high_cost,152587,0,0.00000000,801.99727200,1.00000000,90.0,801.99727200,721.79754480,0.90000000,0.00125948
S5B,S5/b,50,27120000,flat,base,reference,152587,10003,6.15228489,854.57304000,1.00000000,90.0,854.57304000,769.11573600,0.70000000,0.00091933
S5B,S5/b,50,27120000,flat,base,efficient,152587,10003,6.15228489,854.57304000,1.00000000,90.0,854.57304000,769.11573600,0.58000000,0.00076173
S5B,S5/b,50,27120000,flat,base,high_cost,152587,10003,6.15228489,854.57304000,1.00000000,90.0,854.57304000,769.11573600,0.90000000,0.00118199
S5B,S5/b,50,27120000,flat,high,reference,152587,290698,65.57812694,2329.90596000,1.00000000,90.0,2329.90596000,2096.91536400,0.70000000,0.00033720
S5B,S5/b,50,27120000,flat,high,efficient,152587,290698,65.57812694,2329.90596000,1.00000000,90.0,2329.90596000,2096.91536400,0.58000000,0.00027939
S5B,S5/b,50,27120000,flat,high,high_cost,152587,290698,65.57812694,2329.90596000,1.00000000,90.0,2329.90596000,2096.91536400,0.90000000,0.00043354
S5B,S5/b,50,27120000,growth,low,reference,152587,0,0.00000000,801.99727200,4.38390602,80.0,3515.88066771,2812.70453417,0.70000000,0.00110205
S5B,S5/b,50,27120000,growth,low,efficient,152587,0,0.00000000,801.99727200,4.38390602,80.0,3515.88066771,2812.70453417,0.58000000,0.00091312
S5B,S5/b,50,27120000,growth,low,high_cost,152587,0,0.00000000,801.99727200,4.38390602,80.0,3515.88066771,2812.70453417,0.90000000,0.00141692
S5B,S5/b,50,27120000,growth,base,reference,152587,10003,6.15228489,854.57304000,4.38390602,80.0,3746.36789348,2997.09431478,0.70000000,0.00103425
S5B,S5/b,50,27120000,growth,base,efficient,152587,10003,6.15228489,854.57304000,4.38390602,80.0,3746.36789348,2997.09431478,0.58000000,0.00085695
S5B,S5/b,50,27120000,growth,base,high_cost,152587,10003,6.15228489,854.57304000,4.38390602,80.0,3746.36789348,2997.09431478,0.90000000,0.00132974
S5B,S5/b,50,27120000,growth,high,reference,152587,290698,65.57812694,2329.90596000,4.38390602,80.0,10214.08876107,8171.27100885,0.70000000,0.00037935
S5B,S5/b,50,27120000,growth,high,efficient,152587,290698,65.57812694,2329.90596000,4.38390602,80.0,10214.08876107,8171.27100885,0.58000000,0.00031431
S5B,S5/b,50,27120000,growth,high,high_cost,152587,290698,65.57812694,2329.90596000,4.38390602,80.0,10214.08876107,8171.27100885,0.90000000,0.00048773
S5B,S5/b,100,53400000,stress,low,reference,18,0,0.00000000,0.09460800,0.00592053,70.0,0.00056013,0.00039209,0.70000000,10.67669764
S5B,S5/b,100,53400000,stress,low,efficient,18,0,0.00000000,0.09460800,0.00592053,70.0,0.00056013,0.00039209,0.58000000,8.84640661
S5B,S5/b,100,53400000,stress,low,high_cost,18,0,0.00000000,0.09460800,0.00592053,70.0,0.00056013,0.00039209,0.90000000,13.72718268
S5B,S5/b,100,53400000,stress,base,reference,18,10003,99.82037721,52.67037600,0.00592053,70.0,0.31183650,0.21828555,0.70000000,0.01917778
S5B,S5/b,100,53400000,stress,base,efficient,18,10003,99.82037721,52.67037600,0.00592053,70.0,0.31183650,0.21828555,0.58000000,0.01589016
S5B,S5/b,100,53400000,stress,base,high_cost,18,10003,99.82037721,52.67037600,0.00592053,70.0,0.31183650,0.21828555,0.90000000,0.02465715
S5B,S5/b,100,53400000,stress,high,reference,18,290698,99.99380839,1528.00329600,0.00592053,70.0,9.04658816,6.33261171,0.70000000,0.00066106
S5B,S5/b,100,53400000,stress,high,efficient,18,290698,99.99380839,1528.00329600,0.00592053,70.0,9.04658816,6.33261171,0.58000000,0.00054773
S5B,S5/b,100,53400000,stress,high,high_cost,18,290698,99.99380839,1528.00329600,0.00592053,70.0,9.04658816,6.33261171,0.90000000,0.00084993
S5B,S5/b,100,53400000,flat,low,reference,18,0,0.00000000,0.09460800,1.00000000,90.0,0.09460800,0.08514720,0.70000000,8.30409816
S5B,S5/b,100,53400000,flat,low,efficient,18,0,0.00000000,0.09460800,1.00000000,90.0,0.09460800,0.08514720,0.58000000,6.88053848
S5B,S5/b,100,53400000,flat,low,high_cost,18,0,0.00000000,0.09460800,1.00000000,90.0,0.09460800,0.08514720,0.90000000,10.67669764
S5B,S5/b,100,53400000,flat,base,reference,18,10003,99.82037721,52.67037600,1.00000000,90.0,52.67037600,47.40333840,0.70000000,0.01491605
S5B,S5/b,100,53400000,flat,base,efficient,18,10003,99.82037721,52.67037600,1.00000000,90.0,52.67037600,47.40333840,0.58000000,0.01235902
S5B,S5/b,100,53400000,flat,base,high_cost,18,10003,99.82037721,52.67037600,1.00000000,90.0,52.67037600,47.40333840,0.90000000,0.01917778
S5B,S5/b,100,53400000,flat,high,reference,18,290698,99.99380839,1528.00329600,1.00000000,90.0,1528.00329600,1375.20296640,0.70000000,0.00051416
S5B,S5/b,100,53400000,flat,high,efficient,18,290698,99.99380839,1528.00329600,1.00000000,90.0,1528.00329600,1375.20296640,0.58000000,0.00042602
S5B,S5/b,100,53400000,flat,high,high_cost,18,290698,99.99380839,1528.00329600,1.00000000,90.0,1528.00329600,1375.20296640,0.90000000,0.00066106
S5B,S5/b,100,53400000,growth,low,reference,18,0,0.00000000,0.09460800,19.21863198,80.0,1.81823633,1.45458907,0.70000000,9.34211043
S5B,S5/b,100,53400000,growth,low,efficient,18,0,0.00000000,0.09460800,19.21863198,80.0,1.81823633,1.45458907,0.58000000,7.74060579
S5B,S5/b,100,53400000,growth,low,high_cost,18,0,0.00000000,0.09460800,19.21863198,80.0,1.81823633,1.45458907,0.90000000,12.01128484
S5B,S5/b,100,53400000,growth,base,reference,18,10003,99.82037721,52.67037600,19.21863198,80.0,1012.25257264,809.80205811,0.70000000,0.01678056
S5B,S5/b,100,53400000,growth,base,efficient,18,10003,99.82037721,52.67037600,19.21863198,80.0,1012.25257264,809.80205811,0.58000000,0.01390389
S5B,S5/b,100,53400000,growth,base,high_cost,18,10003,99.82037721,52.67037600,19.21863198,80.0,1012.25257264,809.80205811,0.90000000,0.02157501
S5B,S5/b,100,53400000,growth,high,reference,18,290698,99.99380839,1528.00329600,19.21863198,80.0,29366.13301136,23492.90640909,0.70000000,0.00057843
S5B,S5/b,100,53400000,growth,high,efficient,18,290698,99.99380839,1528.00329600,19.21863198,80.0,29366.13301136,23492.90640909,0.58000000,0.00047927
S5B,S5/b,100,53400000,growth,high,high_cost,18,290698,99.99380839,1528.00329600,19.21863198,80.0,29366.13301136,23492.90640909,0.90000000,0.00074369
S5B,S5/b,250,132240000,stress,low,reference,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.70000000,0.00000000
S5B,S5/b,250,132240000,stress,low,efficient,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.58000000,0.00000000
S5B,S5/b,250,132240000,stress,low,high_cost,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.90000000,0.00000000
S5B,S5/b,250,132240000,stress,base,reference,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.70000000,0.01921229
S5B,S5/b,250,132240000,stress,base,efficient,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.58000000,0.01591876
S5B,S5/b,250,132240000,stress,base,high_cost,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.90000000,0.02470152
S5B,S5/b,250,132240000,stress,high,reference,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.70000000,0.00066110
S5B,S5/b,250,132240000,stress,high,efficient,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.58000000,0.00054777
S5B,S5/b,250,132240000,stress,high,high_cost,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.90000000,0.00084999
S5B,S5/b,250,132240000,flat,low,reference,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.70000000,0.00000000
S5B,S5/b,250,132240000,flat,low,efficient,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.58000000,0.00000000
S5B,S5/b,250,132240000,flat,low,high_cost,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.90000000,0.00000000
S5B,S5/b,250,132240000,flat,base,reference,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.70000000,0.01494289
S5B,S5/b,250,132240000,flat,base,efficient,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.58000000,0.01238125
S5B,S5/b,250,132240000,flat,base,high_cost,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.90000000,0.01921229
S5B,S5/b,250,132240000,flat,high,reference,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.70000000,0.00051419
S5B,S5/b,250,132240000,flat,high,efficient,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.58000000,0.00042604
S5B,S5/b,250,132240000,flat,high,high_cost,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.90000000,0.00066110
S5B,S5/b,250,132240000,growth,low,reference,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.70000000,0.00000000
S5B,S5/b,250,132240000,growth,low,efficient,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.58000000,0.00000000
S5B,S5/b,250,132240000,growth,low,high_cost,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.90000000,0.00000000
S5B,S5/b,250,132240000,growth,base,reference,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.70000000,0.01681076
S5B,S5/b,250,132240000,growth,base,efficient,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.58000000,0.01392891
S5B,S5/b,250,132240000,growth,base,high_cost,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.90000000,0.02161383
S5B,S5/b,250,132240000,growth,high,reference,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.70000000,0.00057846
S5B,S5/b,250,132240000,growth,high,efficient,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.58000000,0.00047930
S5B,S5/b,250,132240000,growth,high,high_cost,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.90000000,0.00074374
S5B,S5/b,500,263640000,stress,low,reference,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.70000000,0.00000000
S5B,S5/b,500,263640000,stress,low,efficient,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.58000000,0.00000000
S5B,S5/b,500,263640000,stress,low,high_cost,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.90000000,0.00000000
S5B,S5/b,500,263640000,stress,base,reference,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.70000000,0.01921229
S5B,S5/b,500,263640000,stress,base,efficient,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.58000000,0.01591876
S5B,S5/b,500,263640000,stress,base,high_cost,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.90000000,0.02470152
S5B,S5/b,500,263640000,stress,high,reference,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.70000000,0.00066110
S5B,S5/b,500,263640000,stress,high,efficient,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.58000000,0.00054777
S5B,S5/b,500,263640000,stress,high,high_cost,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.90000000,0.00084999
S5B,S5/b,500,263640000,flat,low,reference,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.70000000,0.00000000
S5B,S5/b,500,263640000,flat,low,efficient,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.58000000,0.00000000
S5B,S5/b,500,263640000,flat,low,high_cost,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.90000000,0.00000000
S5B,S5/b,500,263640000,flat,base,reference,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.70000000,0.01494289
S5B,S5/b,500,263640000,flat,base,efficient,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.58000000,0.01238125
S5B,S5/b,500,263640000,flat,base,high_cost,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.90000000,0.01921229
S5B,S5/b,500,263640000,flat,high,reference,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.70000000,0.00051419
S5B,S5/b,500,263640000,flat,high,efficient,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.58000000,0.00042604
S5B,S5/b,500,263640000,flat,high,high_cost,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.90000000,0.00066110
S5B,S5/b,500,263640000,growth,low,reference,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.70000000,0.00000000
S5B,S5/b,500,263640000,growth,low,efficient,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.58000000,0.00000000
S5B,S5/b,500,263640000,growth,low,high_cost,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.90000000,0.00000000
S5B,S5/b,500,263640000,growth,base,reference,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.70000000,0.01681076
S5B,S5/b,500,263640000,growth,base,efficient,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.58000000,0.01392891
S5B,S5/b,500,263640000,growth,base,high_cost,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.90000000,0.02161383
S5B,S5/b,500,263640000,growth,high,reference,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.70000000,0.00057846
S5B,S5/b,500,263640000,growth,high,efficient,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.58000000,0.00047930
S5B,S5/b,500,263640000,growth,high,high_cost,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.90000000,0.00074374
S6a,S6/a,0,840000,stress,low,reference,400000000,0,0.00000000,2102400.00000000,1.00000000,70.0,2102400.00000000,1471680.00000000,0.70000000,0.00000048
S6a,S6/a,0,840000,stress,low,efficient,400000000,0,0.00000000,2102400.00000000,1.00000000,70.0,2102400.00000000,1471680.00000000,0.58000000,0.00000040
S6a,S6/a,0,840000,stress,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.00000000,70.0,2102400.00000000,1471680.00000000,0.90000000,0.00000062
S6a,S6/a,0,840000,stress,base,reference,400000000,10003,0.00250069,2102452.57576800,1.00000000,70.0,2102452.57576800,1471716.80303760,0.70000000,0.00000048
S6a,S6/a,0,840000,stress,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.00000000,70.0,2102452.57576800,1471716.80303760,0.58000000,0.00000040
S6a,S6/a,0,840000,stress,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.00000000,70.0,2102452.57576800,1471716.80303760,0.90000000,0.00000062
S6a,S6/a,0,840000,stress,high,reference,400000000,290698,0.07262172,2103927.90868800,1.00000000,70.0,2103927.90868800,1472749.53608160,0.70000000,0.00000048
S6a,S6/a,0,840000,stress,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.00000000,70.0,2103927.90868800,1472749.53608160,0.58000000,0.00000040
S6a,S6/a,0,840000,stress,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.00000000,70.0,2103927.90868800,1472749.53608160,0.90000000,0.00000062
S6a,S6/a,0,840000,flat,low,reference,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.70000000,0.00000037
S6a,S6/a,0,840000,flat,low,efficient,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.58000000,0.00000031
S6a,S6/a,0,840000,flat,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.90000000,0.00000048
